adj_left adj_right conseq_pro_3 conseq_pro_4 conseq_pro_>4 num_words pro sent_id shift swap
10 8 0 0 0 19 8 16560 22 3
1 0 0 0 0 2 1 9628 2 0
6 5 0 0 0 12 6 28153 12 0
19 2 0 0 0 22 13 34065 22 0
7 4 0 0 0 12 7 20376 12 0
10 5 0 0 0 16 8 39456 16 0
13 8 0 0 0 22 11 32005 27 5
8 5 0 0 0 14 9 22150 15 1
7 18 0 0 0 26 11 40157 26 0
12 12 0 0 0 25 12 11557 26 1
9 5 0 0 0 15 6 33058 15 0
12 5 0 0 0 18 8 17033 18 0
12 11 0 0 0 24 12 28903 24 0
19 4 0 0 0 24 13 17725 26 2
2 0 0 0 0 3 2 27099 3 0
8 3 0 0 0 12 6 24047 12 0
1 2 0 0 0 4 2 33584 4 0
9 4 0 0 0 14 7 32176 14 0
9 2 0 0 0 12 7 38452 12 0
7 2 0 0 0 10 4 8877 10 0
11 15 0 0 0 27 13 4320 33 6
7 5 0 0 0 13 7 35237 16 3
14 3 0 0 0 18 10 8 24 6
5 7 0 0 0 13 8 39718 15 2
22 16 0 0 0 39 18 36026 41 2
5 1 0 0 0 7 4 15478 7 0
10 17 0 0 0 28 9 4324 28 0
8 9 0 0 0 18 9 19242 18 0
6 9 0 0 0 16 8 28124 16 0
15 6 0 0 0 22 11 3844 22 0
6 10 0 0 0 17 8 20745 21 4
4 2 0 0 0 7 4 5341 7 0
12 5 0 0 0 18 9 26495 24 6
4 13 0 0 0 18 7 31947 30 12
5 2 0 0 0 8 5 39715 8 0
10 4 0 0 0 15 8 5748 15 0
12 19 0 0 0 32 12 9287 32 0
9 2 0 0 0 12 7 33583 12 0
1 2 0 0 0 4 2 34823 4 0
19 14 0 0 0 34 18 33111 34 0
7 6 0 0 0 14 6 3961 14 0
2 3 0 0 0 6 4 20627 6 0
15 11 0 0 0 27 11 1357 28 1
4 11 0 0 0 16 7 30113 16 0
10 15 0 0 0 26 12 23826 26 0
10 8 0 0 0 19 10 21608 25 6
3 0 0 0 0 4 1 30412 4 0
0 0 0 0 0 1 1 33897 1 0
11 20 0 0 0 32 12 18391 32 0
7 0 0 0 0 8 4 39769 8 0
7 0 0 0 0 8 3 18841 8 0
8 8 0 0 0 17 9 12326 17 0
7 12 0 0 0 20 8 32108 20 0
8 3 0 0 0 12 7 37925 16 4
4 3 0 0 0 8 5 7031 8 0
0 0 0 0 0 1 1 3242 1 0
7 0 0 0 0 8 3 18644 8 0
9 4 0 0 0 14 6 30692 14 0
1 0 0 0 0 2 2 27504 2 0
6 7 0 0 0 14 6 20510 14 0
15 2 0 0 0 18 8 18532 19 1
9 29 0 0 0 39 19 34798 49 10
11 10 0 0 0 22 12 26355 23 1
8 10 0 0 0 19 8 26631 19 0
9 7 0 0 0 17 8 14751 18 1
8 13 0 0 0 22 10 7152 22 0
9 7 0 0 0 17 8 12082 21 4
6 11 0 0 0 18 7 577 24 6
0 2 0 0 0 3 3 38068 3 0
13 4 0 0 0 18 9 34956 32 14
0 2 0 0 0 3 3 26759 3 0
10 7 0 0 0 18 8 39192 18 0
14 15 0 0 0 30 13 30374 30 0
3 1 0 0 0 5 3 530 5 0
11 6 0 0 0 18 12 30901 18 0
4 8 0 0 0 13 5 37846 13 0
0 2 0 0 0 3 4 34614 3 0
4 2 0 0 0 7 4 25062 7 0
13 9 0 0 0 23 9 8377 29 6
20 26 0 0 0 47 21 4591 47 0
18 14 0 0 0 33 17 20904 46 13
18 2 0 0 0 21 12 20592 21 0
10 3 0 0 0 14 6 11510 19 5
7 8 0 0 0 16 7 33813 24 8
12 3 0 0 0 16 11 30771 16 0
15 12 0 0 0 28 12 38383 28 0
25 18 0 0 0 44 22 33694 44 0
28 12 0 0 0 41 23 23485 41 0
4 3 0 0 0 8 3 17094 8 0
2 9 0 0 0 12 6 713 12 0
9 6 0 0 0 16 6 5747 16 0
6 3 0 0 0 10 7 9497 10 0
3 1 0 0 0 5 4 12974 5 0
12 5 0 0 0 18 10 17782 18 0
10 3 0 0 0 14 9 22385 14 0
0 1 0 0 0 2 2 36228 2 0
4 1 0 0 0 6 4 29993 6 0
9 17 0 0 0 27 10 17287 27 0
12 10 0 0 0 23 10 38305 25 2
16 21 0 0 0 38 14 37332 38 0
10 19 0 0 0 30 11 279 32 2
11 22 0 0 0 34 13 1951 34 0
7 9 0 0 0 17 7 32318 17 0
7 2 0 0 0 10 5 36439 10 0
9 11 0 0 0 21 8 1585 21 0
11 8 0 0 0 20 9 2573 26 6
2 6 0 0 0 9 4 17505 9 0
9 8 0 0 0 18 8 7162 18 0
9 14 0 0 0 24 11 39420 24 0
2 4 0 0 0 7 3 30393 7 0
0 0 0 0 0 1 1 5214 1 0
5 4 0 0 0 10 6 19422 10 0
13 3 0 0 0 17 8 5567 17 0
11 3 0 0 0 15 6 38805 15 0
16 12 0 0 0 29 13 31541 37 8
10 10 0 0 0 21 9 3953 21 0
10 2 0 0 0 13 7 3995 13 0
12 9 0 0 0 22 11 801 22 0
7 0 0 0 0 8 4 40103 8 0
6 7 0 0 0 14 6 1064 14 0
4 5 0 0 0 10 5 27230 10 0
5 5 0 0 0 11 5 28181 11 0
7 3 0 0 0 11 6 18050 11 0
6 7 0 0 0 14 6 26062 14 0
1 0 0 0 0 2 1 8621 2 0
11 15 0 0 0 27 13 24803 28 1
13 8 0 0 0 22 9 10570 22 0
4 5 0 0 0 10 4 38338 10 0
6 6 0 0 0 13 10 15510 17 4
7 4 0 0 0 12 7 37670 12 0
9 13 0 0 0 23 12 15047 23 0
22 15 0 0 0 38 16 1732 38 0
21 7 0 0 0 29 15 30170 29 0
1 2 0 0 0 4 3 24300 4 0
28 13 0 0 0 42 19 16710 42 0
6 9 0 0 0 16 8 19473 16 0
16 7 0 0 0 24 11 11572 27 3
11 3 0 0 0 15 7 5412 15 0
7 3 0 0 0 11 5 23623 11 0
3 10 0 0 0 14 6 10969 14 0
16 5 0 0 0 22 11 3265 26 4
7 7 0 0 0 15 8 36740 16 1
18 8 0 0 0 27 11 11942 29 2
10 16 0 0 0 27 14 3547 27 0
19 13 0 0 0 33 14 20942 39 6
3 4 0 0 0 8 5 7546 8 0
6 9 0 0 0 16 7 38398 22 6
13 20 0 0 0 34 15 26714 34 0
16 8 0 0 0 25 10 27130 34 9
8 13 0 0 0 22 9 37871 22 0
10 12 0 0 0 23 10 34641 24 1
11 11 0 0 0 23 12 15075 23 0
24 6 0 0 0 31 12 9103 32 1
15 4 0 0 0 20 10 24535 20 0
20 24 0 0 0 45 21 26695 45 0
10 12 0 0 0 23 10 9362 25 2
2 1 0 0 0 4 3 757 4 0
3 0 0 0 0 4 3 14679 4 0
5 8 0 0 0 14 6 31303 14 0
11 14 0 0 0 26 12 9488 26 0
8 0 0 0 0 9 5 26280 9 0
8 3 0 0 0 12 6 10604 12 0
3 5 0 0 0 9 4 14051 9 0
2 7 0 0 0 10 5 9635 10 0
11 8 0 0 0 20 8 322 20 0
6 20 0 0 0 27 10 1801 27 0
5 18 0 0 0 24 11 19138 24 0
5 11 0 0 0 17 9 30491 17 0
2 2 0 0 0 5 2 2871 5 0
30 24 0 0 0 55 21 38866 57 2
8 12 0 0 0 21 9 3580 25 4
10 16 0 0 0 27 12 3247 39 12
2 1 0 0 0 4 3 15969 4 0
5 3 0 0 0 9 6 30212 9 0
2 0 0 0 0 3 2 39954 3 0
8 18 0 0 0 27 10 21681 27 0
13 5 0 0 0 19 11 16736 19 0
13 6 0 0 0 20 9 20777 21 1
2 5 0 0 0 8 3 9737 8 0
3 2 0 0 0 6 5 14432 6 0
8 10 0 0 0 19 10 6439 19 0
20 19 0 0 0 40 21 29606 40 0
13 16 0 0 0 30 14 25629 30 0
3 2 0 0 0 6 4 21205 6 0
14 8 0 0 0 23 8 30218 23 0
71 19 0 0 0 91 35 38275 94 3
8 11 0 0 0 20 10 14177 26 6
15 19 0 0 0 35 14 36295 35 0
15 8 0 0 0 24 13 7008 25 1
1 2 0 0 0 4 2 26647 4 0
12 9 0 0 0 22 9 21848 22 0
3 5 0 0 0 9 4 21687 9 0
26 16 0 0 0 43 20 20888 45 2
6 1 0 0 0 8 5 4110 8 0
8 5 0 0 0 14 8 31589 20 6
6 15 0 0 0 22 11 33530 22 0
6 3 0 0 0 10 5 5572 12 2
19 9 0 0 0 29 15 9021 29 0
8 8 0 0 0 17 8 27062 17 0
8 9 0 0 0 18 8 27903 20 2
9 4 0 0 0 14 7 7732 14 0
25 23 0 0 0 49 21 24469 49 0
9 9 0 0 0 19 8 19214 19 0
7 1 0 0 0 9 5 18419 10 1
0 0 0 0 0 1 1 25616 1 0
3 10 0 0 0 14 6 16822 14 0
4 8 0 0 0 13 6 34896 13 0
3 14 0 0 0 18 6 31774 18 0
7 2 0 0 0 10 4 11182 10 0
21 13 0 0 0 35 16 37590 35 0
8 13 0 0 0 22 11 27336 22 0
6 13 0 0 0 20 9 17863 20 0
22 6 0 0 0 29 17 33636 29 0
2 10 0 0 0 13 7 1075 13 0
9 14 0 0 0 24 10 27486 24 0
8 9 0 0 0 18 10 24565 22 4
12 5 0 0 0 18 8 206 18 0
7 1 0 0 0 9 5 26567 9 0
11 12 0 0 0 24 12 12637 24 0
5 13 0 0 0 19 8 40158 20 1
0 5 0 0 0 6 3 6677 6 0
6 2 0 0 0 9 4 21809 12 3
2 0 0 0 0 3 3 39680 3 0
2 4 0 0 0 7 4 7827 7 0
2 9 0 0 0 12 5 35996 12 0
5 1 0 0 0 7 4 6432 7 0
8 5 0 0 0 14 7 28358 14 0
12 5 0 0 0 18 9 31574 18 0
6 4 0 0 0 11 5 13190 11 0
9 8 0 0 0 18 7 15471 18 0
3 8 0 0 0 12 6 18524 12 0
18 8 0 0 0 27 12 4698 27 0
7 0 0 0 0 8 5 27364 8 0
9 9 0 0 0 19 6 21041 19 0
5 5 0 0 0 11 6 22801 15 4
3 4 0 0 0 8 4 40136 9 1
16 15 0 0 0 32 15 33026 33 1
16 7 0 0 0 24 10 13897 24 0
5 3 0 0 0 9 5 29718 9 0
15 11 0 0 0 27 12 12351 28 1
11 10 0 0 0 22 11 17101 22 0
14 17 0 0 0 32 12 37487 32 0
14 14 0 0 0 29 12 28695 29 0
4 0 0 0 0 5 1 5335 5 0
20 20 0 0 0 41 19 21252 41 0
0 2 0 0 0 3 4 14306 3 0
6 15 0 0 0 22 10 23675 22 0
19 11 0 0 0 31 15 39436 37 6
6 5 0 0 0 12 5 32973 18 6
8 5 0 0 0 14 6 30022 24 10
4 0 0 0 0 5 3 18576 5 0
15 2 0 0 0 18 9 19533 18 0
5 0 0 0 0 6 4 29499 6 0
13 9 0 0 0 23 11 15359 25 2
18 9 0 0 0 28 16 11347 28 0
4 1 0 0 0 6 5 35466 6 0
7 6 0 0 0 14 8 28490 20 6
5 2 0 0 0 8 5 34773 8 0
16 12 0 0 0 29 15 35947 30 1
19 7 0 0 0 27 13 33256 28 1
6 1 0 0 0 8 4 11278 8 0
10 13 0 0 0 24 11 19371 24 0
13 9 0 0 0 23 11 2894 23 0
6 6 0 0 0 13 7 15718 13 0
3 14 0 0 0 18 8 24671 18 0
6 6 0 0 0 13 7 21211 21 8
9 9 0 0 0 19 9 2353 24 5
1 2 0 0 0 4 2 34405 4 0
6 5 0 0 0 12 5 567 12 0
7 7 0 0 0 15 8 34469 23 8
13 3 0 0 0 17 6 16643 17 0
15 6 0 0 0 22 9 8091 22 0
7 7 0 0 0 15 7 26906 15 0
20 20 0 0 0 41 19 15369 41 0
11 8 0 0 0 20 11 27026 20 0
13 16 0 0 0 30 13 23163 45 15
7 11 0 0 0 19 10 33548 19 0
10 15 0 0 0 26 13 5031 44 18
16 10 0 0 0 27 13 17265 31 4
22 19 0 0 0 42 19 24960 42 0
16 7 0 0 0 24 11 18679 24 0
5 6 0 0 0 12 6 24961 15 3
8 7 0 0 0 16 8 36499 16 0
12 4 0 0 0 17 6 4602 17 0
11 12 0 0 0 24 11 17507 24 0
7 0 0 0 0 8 4 17713 8 0
7 0 0 0 0 8 3 10999 8 0
1 0 0 0 0 2 2 20353 2 0
2 6 0 0 0 9 3 35545 9 0
4 2 0 0 0 7 3 39659 7 0
0 0 0 0 0 1 1 10674 1 0
10 7 0 0 0 18 11 31135 19 1
9 9 0 0 0 19 9 21507 19 0
4 12 0 0 0 17 8 21752 17 0
14 14 0 0 0 29 16 20226 29 0
10 17 0 0 0 28 13 38886 28 0
9 17 0 0 0 27 11 2476 27 0
5 14 0 0 0 20 8 7245 20 0
8 9 0 0 0 18 8 22477 18 0
28 13 0 0 0 42 18 25684 52 10
0 2 0 0 0 3 4 27763 3 0
16 15 0 0 0 32 10 28301 32 0
14 12 0 0 0 27 13 5257 29 2
11 11 0 0 0 23 10 38960 23 0
6 9 0 0 0 16 8 34411 16 0
4 3 0 0 0 8 4 4884 8 0
1 2 0 0 0 4 2 3693 4 0
11 2 0 0 0 14 5 14198 14 0
5 6 0 0 0 12 7 22609 13 1
9 10 0 0 0 20 10 38775 20 0
14 20 0 0 0 35 13 38003 45 10
11 6 0 0 0 18 8 27964 18 0
14 12 0 0 0 27 13 37145 27 0
22 2 0 0 0 25 11 19328 25 0
6 3 0 0 0 10 5 36162 10 0
12 8 0 0 0 21 11 26620 21 0
23 0 0 0 0 24 12 22735 24 0
9 0 0 0 0 10 5 38506 10 0
3 2 0 0 0 6 3 22541 6 0
6 9 0 0 0 16 6 37592 16 0
0 1 0 0 0 2 2 19438 2 0
7 4 0 0 0 12 6 13435 12 0
2 4 0 0 0 7 4 17885 7 0
8 6 0 0 0 15 8 16744 15 0
3 1 0 0 0 5 4 214 5 0
8 2 0 0 0 11 7 33665 11 0
4 3 0 0 0 8 5 39992 8 0
6 6 0 0 0 13 7 26700 13 0
12 6 0 0 0 19 10 1763 23 4
11 12 0 0 0 24 10 13277 24 0
14 1 0 0 0 16 9 32247 16 0
5 6 0 0 0 12 7 35854 12 0
1 3 0 0 0 5 3 646 5 0
19 3 0 0 0 23 9 37053 27 4
4 6 0 0 0 11 4 9685 11 0
4 0 0 0 0 5 3 26551 5 0
3 4 0 0 0 8 5 19793 8 0
15 1 0 0 0 17 8 19247 17 0
8 5 0 0 0 14 8 11855 14 0
17 0 0 0 0 18 9 25765 18 0
5 0 0 0 0 6 4 9399 6 0
11 7 0 0 0 19 8 31879 24 5
1 2 0 0 0 4 3 35544 4 0
5 2 0 0 0 8 6 8937 8 0
11 4 0 0 0 16 7 20136 16 0
6 8 0 0 0 15 7 10794 15 0
4 7 0 0 0 12 5 2929 12 0
10 17 0 0 0 28 15 13055 36 8
18 17 0 0 0 36 15 35335 40 4
3 5 0 0 0 9 5 37808 9 0
12 4 0 0 0 17 7 18229 18 1
13 6 0 0 0 20 10 26732 20 0
9 3 0 0 0 13 5 3801 13 0
16 23 0 0 0 40 18 5398 46 6
1 0 0 0 0 2 2 29679 2 0
2 5 0 0 0 8 2 36014 8 0
5 7 0 0 0 13 6 7708 13 0
13 2 0 0 0 16 8 40217 16 0
6 8 0 0 0 15 8 24637 19 4
8 3 0 0 0 12 6 8369 12 0
5 4 0 0 0 10 6 31111 10 0
11 5 0 0 0 17 9 18710 25 8
10 6 0 0 0 17 9 10977 17 0
10 1 0 0 0 12 7 28075 12 0
13 6 0 0 0 20 9 19076 31 11
14 10 0 0 0 25 10 11418 26 1
2 2 0 0 0 5 3 11168 5 0
8 13 0 0 0 22 9 33206 24 2
10 11 0 0 0 22 11 16779 22 0
3 5 0 0 0 9 4 36272 9 0
9 5 0 0 0 15 9 19182 15 0
11 5 0 0 0 17 6 23243 17 0
10 3 0 0 0 14 7 20085 16 2
12 1 0 0 0 14 7 11742 14 0
16 3 0 0 0 20 12 2772 28 8
15 3 0 0 0 19 8 36117 19 0
9 12 0 0 0 22 12 5430 22 0
9 3 0 0 0 13 8 12912 13 0
6 5 0 0 0 12 6 17653 13 1
10 10 0 0 0 21 9 29604 21 0
10 8 0 0 0 19 10 12809 21 2
12 14 0 0 0 27 14 4032 27 0
4 0 0 0 0 5 3 25868 5 0
15 13 0 0 0 29 14 33474 29 0
10 2 0 0 0 13 7 33030 13 0
19 14 0 0 0 34 17 8777 34 0
13 5 0 0 0 19 8 20211 19 0
32 6 0 0 0 39 20 8475 39 0
3 5 0 0 0 9 4 4776 9 0
13 5 0 0 0 19 10 14548 21 2
4 2 0 0 0 7 4 38057 7 0
8 0 0 0 0 9 6 10192 9 0
7 4 0 0 0 12 7 12862 12 0
38 23 0 0 0 62 32 31011 63 1
2 2 0 0 0 5 2 24126 5 0
9 8 0 0 0 18 8 8882 18 0
1 0 0 0 0 2 2 30262 2 0
23 5 0 0 0 29 13 29611 29 0
12 4 0 0 0 17 7 5537 17 0
8 6 0 0 0 15 7 36470 15 0
13 11 0 0 0 25 9 4388 25 0
0 0 0 0 0 1 1 7297 1 0
12 5 0 0 0 18 10 5706 18 0
10 5 0 0 0 16 12 39267 17 1
0 0 0 0 0 1 1 3815 1 0
4 1 0 0 0 6 3 5858 6 0
3 3 0 0 0 7 3 39318 7 0
17 10 0 0 0 28 11 5908 29 1
14 18 0 0 0 33 12 31410 39 6
6 3 0 0 0 10 5 4419 10 0
11 11 0 0 0 23 9 22402 23 0
3 12 0 0 0 16 7 31064 16 0
8 6 0 0 0 15 7 39523 15 0
10 8 0 0 0 19 10 31320 22 3
2 5 0 0 0 8 3 38561 8 0
6 5 0 0 0 12 6 3233 12 0
10 8 0 0 0 19 8 38928 19 0
19 5 0 0 0 25 12 26462 26 1
1 0 0 0 0 2 3 39730 2 0
3 6 0 0 0 10 4 36166 10 0
7 3 0 0 0 11 6 6324 11 0
7 1 0 0 0 9 5 4397 9 0
6 1 0 0 0 8 5 31713 8 0
13 5 0 0 0 19 10 24162 31 12
3 2 0 0 0 6 3 14760 6 0
3 10 0 0 0 14 6 18126 14 0
5 4 0 0 0 10 5 13579 10 0
11 4 0 0 0 16 8 19079 20 4
13 18 0 0 0 32 13 26600 32 0
16 13 0 0 0 30 13 6089 30 0
17 14 0 0 0 32 13 9379 32 0
15 10 0 0 0 26 11 26682 26 0
7 3 0 0 0 11 6 35178 11 0
1 0 0 0 0 2 2 37135 2 0
8 2 0 0 0 11 7 8864 11 0
42 17 0 0 0 60 26 3742 60 0
27 15 0 0 0 43 16 18191 43 0
0 2 0 0 0 3 3 19829 3 0
12 9 0 0 0 22 10 26373 31 9
20 13 0 0 0 34 13 9645 51 17
8 11 0 0 0 20 8 24370 20 0
15 12 0 0 0 28 10 16965 29 1
4 8 0 0 0 13 7 1432 13 0
6 3 0 0 0 10 4 5879 10 0
15 3 0 0 0 19 10 14470 19 0
26 9 0 0 0 36 15 21467 39 3
4 4 0 0 0 9 5 9939 9 0
9 4 0 0 0 14 8 34 14 0
5 10 0 0 0 16 8 10877 20 4
8 10 0 0 0 19 12 35017 25 6
20 15 0 0 0 36 17 33048 36 0
2 7 0 0 0 10 3 5092 10 0
12 8 0 0 0 21 10 29285 21 0
16 7 0 0 0 24 11 3385 24 0
8 3 0 0 0 12 6 32614 12 0
28 11 0 0 0 40 16 4954 40 0
9 14 0 0 0 24 10 18049 24 0
13 13 0 0 0 27 16 24657 27 0
7 15 0 0 0 23 10 6622 27 4
17 15 0 0 0 33 17 27408 33 0
4 10 0 0 0 15 7 34681 15 0
1 1 0 0 0 3 2 5375 3 0
17 11 0 0 0 29 14 38631 29 0
9 6 0 0 0 16 8 36769 17 1
5 6 0 0 0 12 6 39166 12 0
22 22 0 0 0 45 25 14331 54 9
6 5 0 0 0 12 7 35252 12 0
9 6 0 0 0 16 8 13848 16 0
6 0 0 0 0 7 1 32050 7 0
15 6 0 0 0 22 13 30915 22 0
8 0 0 0 0 9 5 33282 9 0
21 16 0 0 0 38 19 39021 40 2
13 1 0 0 0 15 6 21298 15 0
20 7 0 0 0 28 14 5210 28 0
8 2 0 0 0 11 6 17109 11 0
18 9 0 0 0 28 13 33812 28 0
0 5 0 0 0 6 3 24510 6 0
12 3 0 0 0 16 11 32216 16 0
4 7 0 0 0 12 4 2095 12 0
10 5 0 0 0 16 8 20612 21 5
8 8 0 0 0 17 7 25031 17 0
15 25 0 0 0 41 21 6377 45 4
6 7 0 0 0 14 7 13467 14 0
27 11 0 0 0 39 16 18313 42 3
0 2 0 0 0 3 3 9528 3 0
7 12 0 0 0 20 10 29915 20 0
7 0 0 0 0 8 5 14559 8 0
1 1 0 0 0 3 4 12628 3 0
4 5 0 0 0 10 5 6580 10 0
0 6 0 0 0 7 1 22155 7 0
9 10 0 0 0 20 11 18326 27 7
8 13 0 0 0 22 10 28362 22 0
9 7 0 0 0 17 8 40111 19 2
8 3 0 0 0 12 8 4120 12 0
2 3 0 0 0 6 3 3831 6 0
9 14 0 0 0 24 11 34412 26 2
15 8 0 0 0 24 17 35419 24 0
12 8 0 0 0 21 9 23165 21 0
0 0 0 0 0 1 1 19083 1 0
2 5 0 0 0 8 2 1964 8 0
4 0 0 0 0 5 4 20245 5 0
25 34 0 0 0 60 26 28435 70 10
7 3 0 0 0 11 5 2903 11 0
28 32 0 0 0 61 31 13152 63 2
8 10 0 0 0 19 7 6618 27 8
5 11 0 0 0 17 8 23559 17 0
12 8 0 0 0 21 10 31465 29 8
14 6 0 0 0 21 9 33391 25 4
3 0 0 0 0 4 1 31084 4 0
16 4 0 0 0 21 10 14714 22 1
11 6 0 0 0 18 7 28222 18 0
6 4 0 0 0 11 6 15217 11 0
7 4 0 0 0 12 5 2839 15 3
9 6 0 0 0 16 8 3502 24 8
15 1 0 0 0 17 10 5270 17 0
24 13 0 0 0 38 21 17212 38 0
2 2 0 0 0 5 3 20806 5 0
15 4 0 0 0 20 12 1721 21 1
28 8 0 0 0 37 14 38468 39 2
11 7 0 0 0 19 8 27110 22 3
9 6 0 0 0 16 8 32483 16 0
9 3 0 0 0 13 8 6754 16 3
5 8 0 0 0 14 7 18122 14 0
7 4 0 0 0 12 6 32522 12 0
21 8 0 0 0 30 14 24630 30 0
15 15 0 0 0 31 15 26293 47 16
4 0 0 0 0 5 1 15496 5 0
27 11 0 0 0 39 19 26350 41 2
5 3 0 0 0 9 5 15940 9 0
0 2 0 0 0 3 3 9582 3 0
17 12 0 0 0 30 11 13936 30 0
14 3 0 0 0 18 8 16170 18 0
16 7 0 0 0 24 13 25063 24 0
11 15 0 0 0 27 15 19112 30 3
8 9 0 0 0 18 7 18773 21 3
5 12 0 0 0 18 8 30961 18 0
13 10 0 0 0 24 11 1279 24 0
3 4 0 0 0 8 4 37288 8 0
9 20 0 0 0 30 13 28797 33 3
8 10 0 0 0 19 10 32897 19 0
10 0 0 0 0 11 5 20161 11 0
6 3 0 0 0 10 5 29080 11 1
7 6 0 0 0 14 6 27519 14 0
1 5 0 0 0 7 6 29689 8 1
2 7 0 0 0 10 3 24072 10 0
9 12 0 0 0 22 11 17747 22 0
12 5 0 0 0 18 8 2207 19 1
1 3 0 0 0 5 3 24580 5 0
7 1 0 0 0 9 5 37263 13 4
12 8 0 0 0 21 12 28921 21 0
24 18 0 0 0 43 21 34818 43 0
12 0 0 0 0 13 9 16962 13 0
11 18 0 0 0 30 12 16385 30 0
2 3 0 0 0 6 6 2508 6 0
8 15 0 0 0 24 9 25455 26 2
9 15 0 0 0 25 12 27933 27 2
16 11 0 0 0 28 14 37555 28 0
20 8 0 0 0 29 12 12453 29 0
2 5 0 0 0 8 2 8747 8 0
21 9 0 0 0 31 14 18032 31 0
14 9 0 0 0 24 15 5783 28 4
17 11 0 0 0 29 16 40003 29 0
15 11 0 0 0 27 9 36843 40 13
0 4 0 0 0 5 2 12672 5 0
2 10 0 0 0 13 3 12917 13 0
0 2 0 0 0 3 3 11061 3 0
7 1 0 0 0 9 5 32138 9 0
9 13 0 0 0 23 10 26922 23 0
6 1 0 0 0 8 5 29009 9 1
18 1 0 0 0 20 8 36138 20 0
11 14 0 0 0 26 12 13961 29 3
11 9 0 0 0 21 10 24674 27 6
9 4 0 0 0 14 6 14541 14 0
6 1 0 0 0 8 6 20067 8 0
4 5 0 0 0 10 4 14915 10 0
3 3 0 0 0 7 3 27129 7 0
5 1 0 0 0 7 4 31405 7 0
12 5 0 0 0 18 10 16387 26 8
6 6 0 0 0 13 6 26711 13 0
12 12 0 0 0 25 13 36664 28 3
8 2 0 0 0 11 6 22180 11 0
4 0 0 0 0 5 3 3739 5 0
17 16 0 0 0 34 15 9533 34 0
16 2 0 0 0 19 9 19938 19 0
3 2 0 0 0 6 4 11216 6 0
24 4 0 0 0 29 17 3675 37 8
36 36 0 0 0 73 33 33493 81 8
10 6 0 0 0 17 9 30237 17 0
12 13 0 0 0 26 10 30325 42 16
22 21 0 0 0 44 20 23041 44 0
6 1 0 0 0 8 6 20484 8 0
16 13 0 0 0 30 13 25523 30 0
12 14 0 0 0 27 15 4 27 0
3 3 0 0 0 7 4 30072 7 0
16 11 0 0 0 28 13 21277 30 2
9 13 0 0 0 23 11 3179 29 6
9 9 0 0 0 19 8 21882 22 3
17 16 0 0 0 34 16 5139 34 0
7 7 0 0 0 15 9 25048 15 0
5 3 0 0 0 9 5 8636 9 0
9 10 0 0 0 20 7 20357 20 0
5 3 0 0 0 9 4 13378 9 0
16 12 0 0 0 29 13 25522 29 0
9 17 0 0 0 27 11 38761 27 0
17 11 0 0 0 29 16 6565 34 5
9 4 0 0 0 14 7 33610 15 1
12 10 0 0 0 23 10 39190 23 0
3 1 0 0 0 5 3 40171 5 0
4 4 0 0 0 9 6 30025 13 4
0 2 0 0 0 3 1 35229 3 0
10 10 0 0 0 21 10 4074 26 5
14 6 0 0 0 21 11 36649 33 12
24 7 0 0 0 32 18 37991 35 3
16 8 0 0 0 25 10 28227 25 0
23 3 0 0 0 27 20 1580 27 0
21 6 0 0 0 28 14 9981 29 1
10 5 0 0 0 16 10 15846 16 0
5 9 0 0 0 15 5 26094 15 0
3 3 0 0 0 7 3 17548 7 0
21 13 0 0 0 35 12 14707 35 0
3 5 0 0 0 9 5 38245 9 0
13 15 0 0 0 29 14 22931 32 3
18 16 0 0 0 35 14 24213 35 0
9 7 0 0 0 17 9 34181 17 0
14 7 0 0 0 22 10 39899 22 0
1 3 0 0 0 5 3 33589 5 0
6 15 0 0 0 22 9 38333 23 1
10 9 0 0 0 20 8 30809 20 0
1 2 0 0 0 4 3 3065 4 0
3 13 0 0 0 17 8 21953 17 0
7 17 0 0 0 25 10 10968 25 0
5 12 0 0 0 18 8 26097 18 0
9 12 0 0 0 22 9 19356 22 0
13 5 0 0 0 19 7 36961 19 0
9 9 0 0 0 19 8 37482 25 6
10 2 0 0 0 13 6 9756 13 0
3 10 0 0 0 14 6 22160 14 0
4 2 0 0 0 7 4 30303 11 4
0 3 0 0 0 4 3 5302 4 0
6 7 0 0 0 14 6 24046 14 0
3 2 0 0 0 6 4 13234 6 0
8 13 0 0 0 22 10 20583 22 0
11 8 0 0 0 20 9 39663 21 1
26 7 0 0 0 34 16 26315 34 0
7 7 0 0 0 15 6 179 15 0
10 6 0 0 0 17 7 22962 21 4
6 7 0 0 0 14 7 27229 14 0
3 9 0 0 0 13 7 9634 13 0
5 3 0 0 0 9 5 29900 9 0
15 14 0 0 0 30 10 17053 30 0
13 4 0 0 0 18 8 17819 18 0
10 19 0 0 0 30 11 25846 30 0
0 2 0 0 0 3 4 9674 3 0
13 10 0 0 0 24 12 39165 24 0
11 8 0 0 0 20 9 159 20 0
2 5 0 0 0 8 4 20028 8 0
0 2 0 0 0 3 1 27588 3 0
20 13 0 0 0 34 14 6164 36 2
13 5 0 0 0 19 11 23997 21 2
4 4 0 0 0 9 6 37254 9 0
2 0 0 0 0 3 2 30829 3 0
15 12 0 0 0 28 13 16685 36 8
13 6 0 0 0 20 9 39798 20 0
2 3 0 0 0 6 4 22121 6 0
9 9 0 0 0 19 9 16445 19 0
